note_id,#diary_id,#author_id,#note_date,#people
"189563",#"128",#"212",#"1908-02-19",#"бердяев->2,лидий->1,дима->1"
"189564",#"128",#"212",#"1908-02-20",#"ознобишин->1,мандельштам->1,дима->1"
"189565",#"128",#"212",#"1908-02-21",#
"189566",#"128",#"212",#"1908-02-22",#"дима->1"
"189567",#"128",#"212",#"1908-02-23",#"дима->1"
"189568",#"128",#"212",#"1908-02-24",#"амалия->1,дима->1"
"189569",#"128",#"212",#"1908-02-25",#"бердяев->2,дима->1,лидий->1"
"189570",#"128",#"212",#"1908-02-26",#"селенина->1,дима->1"
"189571",#"128",#"212",#"1908-02-27",#"лидий->1,юдиф->1"
"189572",#"128",#"212",#"1908-02-28",#"савенков->1,серг->1"
"189573",#"128",#"212",#"1908-02-29",#"дима->1"
"189574",#"128",#"212",#"1908-03-01",#"дима->1,сталя->1"
"189575",#"128",#"212",#"1908-03-02",#"дима->2,бердяев->1"
"189576",#"128",#"212",#"1908-03-03",#"дима->1,савенков->1,загробный->1,ромовый->1"
"189577",#"128",#"212",#"1908-03-04",#"дима->1"
"189578",#"128",#"212",#"1908-03-05",#"дмитрий->1,бердяев->1"
"189579",#"128",#"212",#"1908-03-06",#
"189580",#"128",#"212",#"1908-03-07",#"бердяев->1,попов->1"
"189581",#"128",#"212",#"1908-03-08",#"сталя->1,бурцев->1,бердяев->1,дима->1"
"189582",#"128",#"212",#"1908-03-09",#"дима->1,маруся->1"
"189583",#"128",#"212",#"1908-03-10",#"бердяев->1"
"189584",#"128",#"212",#"1908-03-11",#"дима->2"
"189585",#"128",#"212",#"1908-03-12",#"бердяев->1"
"189586",#"128",#"212",#"1908-03-13",#"окулов->1"
"189587",#"128",#"212",#"1908-03-14",#"бердяев->1,дима->2"
"189588",#"128",#"212",#"1908-03-15",#
"189589",#"128",#"212",#"1908-03-16",#"савенков->2"
"189590",#"128",#"212",#"1908-03-17",#"борисов->1"
"189591",#"128",#"212",#"1908-03-18",#"бурцев->1,дима->1"
"189592",#"128",#"212",#"1908-03-19",#"дима->1"
"189593",#"128",#"212",#"1908-03-20",#"митя->1"
"189594",#"128",#"212",#"1908-03-21",#"бердяев->2,дима->1,лида->1,лидий->1"
"189595",#"128",#"212",#"1908-03-22",#"маруся->1,муля->1,селенин->1"
"189596",#"128",#"212",#"1908-03-23",#"савенков->1,серг->1,сазонов->1,вера фигнер->1"
"189597",#"128",#"212",#"1908-03-24",#"дима->1,бердяев->1"
"189598",#"128",#"212",#"1908-03-25",#"митя->1,прокофьева->1"
"189599",#"128",#"212",#"1908-03-26",#
"189600",#"128",#"212",#"1908-03-27",#"бердяев->1,фигнер->1,савинкова->1"
"189601",#"128",#"212",#"1908-03-28",#"савенков->1,дима->1,гершуни->1"
"189602",#"128",#"212",#"1908-03-29",#"бердяев->1,гершуни->1"
"189603",#"128",#"212",#"1908-03-30",#"бердяев->1"
"189604",#"128",#"212",#"1908-03-31",#
"189605",#"128",#"212",#"1908-04-01",#"селенин->1,бердяев->1"
"189606",#"128",#"212",#"1908-04-02",#"дима->1"
"189607",#"128",#"212",#"1908-04-03",#
"189608",#"128",#"212",#"1908-04-04",#"савенков->1"
"189609",#"128",#"212",#"1908-04-05",#"селенин->1,сталя->1"
"189610",#"128",#"212",#"1908-04-06",#"бердяев->1"
"189611",#"128",#"212",#"1908-04-07",#
"189612",#"128",#"212",#"1908-04-08",#"бердяев->1"
"189613",#"128",#"212",#"1908-04-09",#
"189614",#"128",#"212",#"1908-04-10",#"какасиелли->1,бердяев->1"
"189615",#"128",#"212",#"1908-04-11",#"рыбакидзе->1"
"189616",#"128",#"212",#"1908-04-12",#"савенков->1,прокофьев->1"
"189617",#"128",#"212",#"1908-04-13",#
"189618",#"128",#"212",#"1908-04-14",#"дима->2,марус->1,гершуни->1"
"189619",#"128",#"212",#"1908-04-15",#"дмитрий->1"
"189620",#"128",#"212",#"1908-04-16",#"акуловая->1,бердяев->1"
"189621",#"128",#"212",#"1908-04-17",#"вера фигнер->1"
"189622",#"128",#"212",#"1908-04-18",#"селенин->1,савенков->1"
"189623",#"128",#"212",#"1908-04-19",#"бердяев->1,дима->1"
"189624",#"128",#"212",#"1908-04-20",#
"189625",#"128",#"212",#"1908-04-21",#
"189626",#"128",#"212",#"1908-04-22",#
"189627",#"128",#"212",#"1908-04-23",#"евангелия->1"
"189628",#"128",#"212",#"1908-04-24",#
"189629",#"128",#"212",#"1908-04-25",#
"189630",#"128",#"212",#"1908-04-26",#"дмитриев->1"
"189631",#"128",#"212",#"1908-04-27",#"бердяев->1"
"189632",#"128",#"212",#"1908-04-28",#"маруся->1"
"189633",#"128",#"212",#"1908-04-29",#
"189634",#"128",#"212",#"1908-04-30",#"амалия->1,дмитриев->1,дима->1"
"189635",#"128",#"212",#"1908-05-01",#"дима->1,лидий->1,юд->1"
"189636",#"128",#"212",#"1908-05-02",#
"189637",#"128",#"212",#"1908-05-03",#"дима->1"
"189638",#"128",#"212",#"1908-05-04",#"вера фигнер->1,дима->1"
"189639",#"128",#"212",#"1908-05-05",#"дмитрий->1"
"189640",#"128",#"212",#"1908-05-06",#"савенков->1,бердяев->1"
"189641",#"128",#"212",#"1908-05-07",#
"189642",#"128",#"212",#"1908-05-08",#"бердяев->1"
"189643",#"128",#"212",#"1908-05-09",#"амалия->1,дима->1"
"189644",#"128",#"212",#"1908-05-10",#"бердяев->1,лида->1"
"189645",#"128",#"212",#"1908-05-11",#
"189646",#"128",#"212",#"1908-05-12",#
"189647",#"128",#"212",#"1908-05-13",#"дима->1"
"189648",#"128",#"212",#"1908-05-14",#
"189649",#"128",#"212",#"1908-05-15",#
"189650",#"128",#"212",#"1908-05-16",#
"189651",#"128",#"212",#"1908-05-17",#
"189652",#"128",#"212",#"1908-05-18",#
"189653",#"128",#"212",#"1908-05-19",#
"189654",#"128",#"212",#"1908-05-20",#
"189655",#"128",#"212",#"1908-05-21",#"павел->1"
"189656",#"128",#"212",#"1908-05-22",#"столыпин->1"
"189657",#"128",#"212",#"1908-05-23",#"дима->1,столыпин->1"
"189658",#"128",#"212",#"1908-05-24",#"дима->1"
"189659",#"128",#"212",#"1908-05-25",#"сара->1"
"189660",#"128",#"212",#"1908-05-26",#
"189661",#"128",#"212",#"1908-05-27",#"дима->2"
"189662",#"128",#"212",#"1908-06-10",#
"189663",#"128",#"212",#"1908-06-11",#
"189664",#"128",#"212",#"1908-06-12",#
"189665",#"128",#"212",#"1908-06-13",#
"189666",#"128",#"212",#"1908-06-14",#
"189667",#"128",#"212",#"1940-04-06",#
"189668",#"128",#"212",#"1940-04-09",#"дмитриев->1,геринг->1"
"189669",#"128",#"212",#"1940-04-11",#
"189670",#"128",#"212",#"1940-04-15",#"гитлер->1"
"189671",#"128",#"212",#"1940-04-16",#"гитлер->1,муссолини->2"
"189672",#"128",#"212",#"1940-04-23",#"амалия->1,бальмонт->1,тереза->1,гитлер->4,чемберлен->1,керенский->1,фроссара->1,сталин->1,ленин->1"
"189673",#"128",#"212",#"1940-04-30",#"гитлер->2,муссолини->1,диона->1"
"189674",#"128",#"212",#"1940-05-08",#
"189675",#"128",#"212",#"1940-05-10",#"анвер->1,гитлер->2"
"189676",#"128",#"212",#"1940-05-19",#"муссолини->2,гитлер->2,рузвельт->1,керенский->2,цетлин->1,бунин->1"
"189677",#"128",#"212",#"1940-05-22",#"рейно->1,гитлер->1,булонской->1,володя->1"
"189678",#"128",#"212",#"1940-05-24",#"володя->1,дима->1,хирьяков->1,гитлер->1,гамелённая->1,дим->1"
"189679",#"128",#"212",#"1940-05-28",#"рейно->1"
"189680",#"128",#"212",#"1940-05-29",#"астрида->1,гитлер->4,мамченко->1,кельберин->1,керенский->1,борис савинков->1,евгения ивановна->1"
"189681",#"128",#"212",#"1940-05-30",#"муссолини->1"
"189682",#"128",#"212",#"1940-06-01",#"керилиса->1,гитлер->1"
"189683",#"128",#"212",#"1940-08-01",#"володя->1,керенский->2,вейган->1,иванов->1,муссолини->2,меньшиков->1,дима->2,гитлер->2,петэн->1,совдепий->1"
"189684",#"128",#"212",#"1940-09-02",#"меньшиков->2,дима->3,сольвейг->1,хирьяков->1,чеботаревская->1"
"189685",#"128",#"212",#"1941-06-21",#"гитлер->1"
"189686",#"128",#"212",#"1919-10-01",#
"189687",#"128",#"212",#"1919-11-13",#"гржебин->5,горький->2,принцева остров->1,ленин->1"
"189688",#"128",#"212",#"1919-11-22",#"дима->1,гржебин->1,дмитрия->1"
"189689",#"128",#"212",#"1919-11-23",#"максим горький->1,дима->2,достоевский->2,троцкий->2,горький->1"
"189690",#"128",#"212",#"1919-12-10",#
"189691",#"128",#"212",#"1919-12-22",#"горький->2,ленин->1,ходасевич->1,алябьев->1,гржебин->1,достоевский->1,дмитрия->1,анна вырубова->1,гришка распутин->1"
"189692",#"128",#"212",#"1919-12-23",#"латвия->1"
"189693",#"128",#"212",#"1920-10-03",#"совдепий->1"
"189694",#"128",#"212",#"1919-06-01",#
"189695",#"128",#"212",#"1919-06-29",#"катя->1,савин->2,серг->1,луначарский->2,дима->1,брюсов->3,валерий брюсов->1,натан->1,горький->1,петерс->1"
"189696",#"128",#"212",#"1919-07-15",#
"189697",#"128",#"212",#"1919-07-16",#"горький->33,магдалина->2,дмитрий->2,тихонов->1,совдепий->1,мережковский->2,катя->1,гржебин->5,ксения александровна->1,ксения->1,зиновий->2,зиновий гржебин->1,злобин->1,зиновьев->6,костин->1"
"189698",#"128",#"212",#"1919-08-01",#"бронштейн->1,деникин->1"
"189699",#"128",#"212",#"1919-08-18",#"петерс->3,зиновьев->3,троцкий->1,злобин->1,лесков->1,юденич->2,деникин->2,гржебин->2,горький->7,мария фёдоровна->3,тихонов->1"
"189700",#"128",#"212",#"1919-08-02",#"ленин->4"
"189701",#"128",#"212",#"1919-08-30",#"бронштейн->1,мария фёдоровна->1,горький->1,станиславский->4,немирович->1,лилина->1,качалов->1,деникин->1,ленин->1,луначарский->6,хлестаков->1,фауст->1,гете->1,константин романов->1"
"189702",#"128",#"212",#"1919-09-02",#"дмитрия->1,деникин->2,дмитрий->3,троцкий->1,горький->3"
"189703",#"128",#"212",#"1919-09-03",#"горький->1,мария фёдоровна->1"
"189704",#"128",#"212",#"1919-09-08",#"горький->1,чичерин->1"
"189705",#"128",#"212",#"1919-09-15",#
"189706",#"128",#"212",#"1919-09-24",#"деникин->1,троцкий->1,гржебин->2,горький->3,пётр верховенский->1,достоевский->1,леонид андреев->1,дейч->1"
"189707",#"128",#"212",#"1919-10-11",#"деникин->2,гольц->1"
"189708",#"128",#"212",#"1919-10-15",#"дмитрий->1,дмитрия->1,гессерих->1,гржебин->2,ямбург->2,ораниенбаум->2,гольц->1,деникин->1,троцкий->1"
"189709",#"128",#"212",#"1919-10-16",#"лиговое->1,красное->1,севшее->1,зиновьев->1"
"189710",#"128",#"212",#"1919-10-26",#"троцкий->1,исаакий->1"
"189711",#"128",#"212",#"1919-11-04",#"чинизелли->1"
"189712",#"128",#"212",#"1919-11-01",#"юденич->4,гржебин->3,гессерих->1,алябьева->1,дима->1,деникин->1,В В розанов->1"
"189713",#"128",#"212",#"1939-01-10",#"кельберин->1"
"189714",#"128",#"212",#"1939-01-21",#
"189715",#"128",#"212",#"1939-01-22",#"ренуар->1,тереза->1,емельянов->1,Г иванов->1,мамченко->1"
"189716",#"128",#"212",#"1939-01-23",#"гитлер->1"
"189717",#"128",#"212",#"1939-01-24",#"Г иванов->1"
"189718",#"128",#"212",#"1939-01-25",#
"189719",#"128",#"212",#"1939-01-26",#
"189720",#"128",#"212",#"1939-01-27",#"Г иванов->1,франко->1"
"189721",#"128",#"212",#"1939-01-28",#
"189722",#"128",#"212",#"1939-01-29",#"Г иванов->1,рощина->1"
"189723",#"128",#"212",#"1939-01-30",#
"189724",#"128",#"212",#"1939-01-31",#"одоевцева->1,кнут->1,гамсун->1"
"189725",#"128",#"212",#"1939-02-01",#
"189726",#"128",#"212",#"1939-02-02",#
"189727",#"128",#"212",#"1939-02-03",#
"189728",#"128",#"212",#"1939-02-04",#
"189729",#"128",#"212",#"1939-02-05",#"мамченко->1,раевский->1,пиотровский->1"
"189730",#"128",#"212",#"1939-02-06",#
"189731",#"128",#"212",#"1939-02-07",#
"189732",#"128",#"212",#"1939-02-08",#
"189733",#"128",#"212",#"1939-02-09",#"мамченко->1"
"189734",#"128",#"212",#"1939-02-10",#"дмитриев->1"
"189735",#"128",#"212",#"1939-02-11",#"володя->1"
"189736",#"128",#"212",#"1939-02-12",#"сперанский->1,мамченко->1"
"189737",#"128",#"212",#"1939-02-13",#"муссолини->1"
"189738",#"128",#"212",#"1939-02-14",#
"189739",#"128",#"212",#"1939-02-15",#"мандельштам->1,мамченко->1"
"189740",#"128",#"212",#"1939-02-16",#"скрябина->1"
"189741",#"128",#"212",#"1939-02-17",#
"189742",#"128",#"212",#"1939-02-18",#
"189743",#"128",#"212",#"1939-02-19",#
"189744",#"128",#"212",#"1939-02-26",#"тереза->3,керенский->1"
"189745",#"128",#"212",#"1939-03-02",#"мандельштам->1"
"189746",#"128",#"212",#"1939-03-03",#"грета->1,маруся->2"
"189747",#"128",#"212",#"1939-03-04",#"грета->1,медон->1,асплунд->1"
"189748",#"128",#"212",#"1939-03-31",#"грета->1"
"189749",#"128",#"212",#"1939-04-01",#
"189750",#"128",#"212",#"1939-04-02",#"мамченко->1,грета->1"
"189751",#"128",#"212",#"1939-04-03",#
"189752",#"128",#"212",#"1939-04-04",#
"189753",#"128",#"212",#"1939-04-05",#"грета->1"
"189754",#"128",#"212",#"1939-04-06",#
"189755",#"128",#"212",#"1939-04-07",#
"189756",#"128",#"212",#"1939-04-08",#
"189757",#"128",#"212",#"1939-04-09",#
"189758",#"128",#"212",#"1939-04-10",#
"189759",#"128",#"212",#"1939-04-11",#
"189760",#"128",#"212",#"1939-04-12",#
"189761",#"128",#"212",#"1939-04-13",#"мамченко->1,книга->1,шестов->1"
"189762",#"128",#"212",#"1939-04-14",#"чемберлен->1,франко->1,гитлер->2,мемеля->1"
"189763",#"128",#"212",#"1939-04-15",#
"189764",#"128",#"212",#"1939-04-16",#"тереза->1,керенский->1"
"189765",#"128",#"212",#"1939-04-17",#
"189766",#"128",#"212",#"1939-04-18",#
"189767",#"128",#"212",#"1939-04-19",#
"189768",#"128",#"212",#"1939-04-20",#
"189769",#"128",#"212",#"1939-04-21",#"грета->1"
"189770",#"128",#"212",#"1939-04-22",#
"189771",#"128",#"212",#"1939-04-27",#"мамченко->2,вышеславцев->1"
"189772",#"128",#"212",#"1939-04-28",#"грета->1"
"189773",#"128",#"212",#"1939-04-29",#
"189774",#"128",#"212",#"1939-04-30",#
"189775",#"128",#"212",#"1939-04-30",#"ася->1"
"189776",#"128",#"212",#"1939-05-01",#"ася->1"
"189777",#"128",#"212",#"1939-05-02",#
"189778",#"128",#"212",#"1939-05-03",#"гитлер->1"
"189779",#"128",#"212",#"1939-05-04",#"володя->1,литвинов->1,федотов->1"
"189780",#"128",#"212",#"1939-05-05",#"гитлер->1"
"189781",#"128",#"212",#"1939-05-06",#
"189782",#"128",#"212",#"1939-05-07",#"паскаль->1"
"189783",#"128",#"212",#"1939-05-08",#
"189784",#"128",#"212",#"1939-05-09",#"грета->1"
"189785",#"128",#"212",#"1939-05-10",#
"189786",#"128",#"212",#"1939-05-11",#"ася->1,паскаль->1"
"189787",#"128",#"212",#"1939-05-12",#"грета->1,керенский->1"
"189788",#"128",#"212",#"1939-05-13",#"онегин->1,ходасевич->1"
"189789",#"128",#"212",#"1939-05-14",#"мамченко->1,Г иванов->1"
"189790",#"128",#"212",#"1939-05-15",#
"189791",#"128",#"212",#"1939-05-16",#"дмитрия->1,ходасевич->1"
"189792",#"128",#"212",#"1939-05-17",#"грета->1"
"189793",#"128",#"212",#"1939-05-18",#"ибсен->1"
"189794",#"128",#"212",#"1939-05-19",#
"189795",#"128",#"212",#"1939-05-20",#"советия->1"
"189796",#"128",#"212",#"1939-05-21",#"ходасевич->1,рогнедов->1,мамченко->1"
"189797",#"128",#"212",#"1939-05-22",#"ася->1,грета->1"
"189798",#"128",#"212",#"1939-05-23",#"илюша->1"
"189799",#"128",#"212",#"1939-05-24",#"ходасевич->1"
"189800",#"128",#"212",#"1939-05-27",#
